S1,W1,L1,WINPCT1,RPI1,RPIRATE1,PTS1,PPG1,3FG1,3FGA1,AST1,TO1,ASTTORATIO1,APG1,BLKS1,BKPG1,DREBS1,DRPG1,FGM1,FGA1,FGPCT1,OPPFG1,OPPFGA1,OPPFGPCT1,FTA1,FTPCT1,OREBS1,ORPG1,GM1,FOULS1,PFPG1,DQ1,REB1,RPG1,OPPREB1,OPPRPG1,REBMAR1,OPPPTS1,OPPPPG1,SCRMAR1,ST1,STPG1,OPP3FGA1,OPP3FGPCT1,3PG1,OPPTO1,TORATIO1,TOPG1,S2,W2,L2,WINPCT2,RPI2,RPIRATE2,PTS2,PPG2,3FG2,3FGA2,AST2,TO2,ASTTORATIO2,APG2,BLKS2,BKPG2,DREBS2,DRPG2,FGM2,FGA2,FGPCT2,OPPFG2,OPPFGA2,OPPFGPCT2,FTA2,FTPCT2,OREBS2,ORPG2,GM2,FOULS2,PFPG2,DQ2,REB2,RPG2,OPPREB2,OPPRPG2,REBMAR2,OPPPTS2,OPPPPG2,SCRMAR2,ST2,STPG2,OPP3FGA2,OPP3FGPCT2,3PG2,OPPTO2,TORATIO2,TOPG2,T1RESULT
0.5,0.724137931,0.2222222222,0.7744533947,0.03921568627,0.8606060606,0.3524877365,0.3644067797,0.2842809365,0.235971223,0.2572115385,0.4617940199,0.325,0.2660550459,0.5023041475,0.5151515152,0.4528301887,0.4206008584,0.3547094188,0.3719101124,0.4529717253,0.198156682,0.3773584906,0.0701324554,0.4492753623,0.4634350188,0.4893617021,0.4818355641,0.6363636364,0.4745308311,0.4621212121,0.1923076923,0.501572327,0.5379746835,0.3577512777,0.320754717,0.65,0.2335827099,0.09090909091,0.6666666667,0.4981273408,0.5263157895,0.3327556326,0.2692307692,0.2528735632,0.4009009009,0.5621301775,0.4329896907,0.5625,0.6896551724,0.3333333333,0.6881472957,0.1092436975,0.7727272727,0.5304835319,0.4689265537,0.397993311,0.5208633094,0.4158653846,0.6976744186,0.325,0.3853211009,0.5023041475,0.4696969697,0.8301886792,0.7055793991,0.5871743487,0.5853932584,0.5568378534,0.6474654378,0.8645948946,0.170124799,0.3502415459,0.6042624321,0.5319148936,0.465583174,0.8181818182,0.2171581769,0.1590909091,0.1923076923,0.7751572327,0.7405063291,0.6218057922,0.4968553459,0.65,0.5561097257,0.367003367,0.5777777778,0.2921348315,0.25,0.4575389948,0.3525641026,0.3333333333,0.1914414414,0.2603550296,0.5773195876,
0.5625,0.6896551724,0.3333333333,0.6881472957,0.1092436975,0.7727272727,0.5304835319,0.4689265537,0.397993311,0.5208633094,0.4158653846,0.6976744186,0.325,0.3853211009,0.5023041475,0.4696969697,0.8301886792,0.7055793991,0.5871743487,0.5853932584,0.5568378534,0.6474654378,0.8645948946,0.170124799,0.3502415459,0.6042624321,0.5319148936,0.465583174,0.8181818182,0.2171581769,0.1590909091,0.1923076923,0.7751572327,0.7405063291,0.6218057922,0.4968553459,0.65,0.5561097257,0.367003367,0.5777777778,0.2921348315,0.25,0.4575389948,0.3525641026,0.3333333333,0.1914414414,0.2603550296,0.5773195876,0.5,0.724137931,0.2222222222,0.7744533947,0.03921568627,0.8606060606,0.3524877365,0.3644067797,0.2842809365,0.235971223,0.2572115385,0.4617940199,0.325,0.2660550459,0.5023041475,0.5151515152,0.4528301887,0.4206008584,0.3547094188,0.3719101124,0.4529717253,0.198156682,0.3773584906,0.0701324554,0.4492753623,0.4634350188,0.4893617021,0.4818355641,0.6363636364,0.4745308311,0.4621212121,0.1923076923,0.501572327,0.5379746835,0.3577512777,0.320754717,0.65,0.2335827099,0.09090909091,0.6666666667,0.4981273408,0.5263157895,0.3327556326,0.2692307692,0.2528735632,0.4009009009,0.5621301775,0.4329896907,1
0.3125,0.8275862069,0.2592592593,0.7756041427,0.09243697479,0.8121212121,0.9887876664,0.8870056497,0.745819398,0.7539568345,0.7259615385,0.2225913621,1,0.6513761468,0.534562212,0.4696969697,0.6933962264,0.4223175966,0.9819639279,1,0.6353144836,0.8801843318,0.8956714761,0.4960569635,0.8212560386,0.6890931885,0.829787234,0.6806883365,1,0.5442359249,0.3636363636,0.1538461538,0.8380503145,0.6708860759,0.7700170358,0.5220125786,0.6,0.821280133,0.5488215488,0.7777777778,0.5992509363,0.5131578947,0.5788561525,0.4294871795,0.632183908,0.4797297297,0.7337278107,0.07216494845,0.75,0.724137931,0.3703703704,0.6766398159,0.1652661064,0.7393939394,0.6930623686,0.5451977401,0.6086956522,0.6949640288,0.6057692308,0.2956810631,0.7916666667,0.5229357798,0.198156682,0.1515151515,0.6462264151,0.3733905579,0.6653306613,0.7146067416,0.5199076746,0.8202764977,0.8002219756,0.5400045938,0.6594202899,0.5888006686,0.3708206687,0.2676864245,1,0.3324396783,0.196969697,0.1153846154,0.5691823899,0.3607594937,0.7478705281,0.4968553459,0.4,0.7339983375,0.4478114478,0.5777777778,0.65917603,0.5789473684,0.4974003466,0.5192307692,0.4942528736,0.4279279279,0.6568047337,0.1340206186,
0.75,0.724137931,0.3703703704,0.6766398159,0.1652661064,0.7393939394,0.6930623686,0.5451977401,0.6086956522,0.6949640288,0.6057692308,0.2956810631,0.7916666667,0.5229357798,0.198156682,0.1515151515,0.6462264151,0.3733905579,0.6653306613,0.7146067416,0.5199076746,0.8202764977,0.8002219756,0.5400045938,0.6594202899,0.5888006686,0.3708206687,0.2676864245,1,0.3324396783,0.196969697,0.1153846154,0.5691823899,0.3607594937,0.7478705281,0.4968553459,0.4,0.7339983375,0.4478114478,0.5777777778,0.65917603,0.5789473684,0.4974003466,0.5192307692,0.4942528736,0.4279279279,0.6568047337,0.1340206186,0.3125,0.8275862069,0.2592592593,0.7756041427,0.09243697479,0.8121212121,0.9887876664,0.8870056497,0.745819398,0.7539568345,0.7259615385,0.2225913621,1,0.6513761468,0.534562212,0.4696969697,0.6933962264,0.4223175966,0.9819639279,1,0.6353144836,0.8801843318,0.8956714761,0.4960569635,0.8212560386,0.6890931885,0.829787234,0.6806883365,1,0.5442359249,0.3636363636,0.1538461538,0.8380503145,0.6708860759,0.7700170358,0.5220125786,0.6,0.821280133,0.5488215488,0.7777777778,0.5992509363,0.5131578947,0.5788561525,0.4294871795,0.632183908,0.4797297297,0.7337278107,0.07216494845,1
0.25,0.7931034483,0.1111111111,0.8791714614,0.03361344538,0.8848484848,0.4435879467,0.5480225989,0.3913043478,0.4028776978,0.3245192308,0.3222591362,0.4833333333,0.3853211009,0.3502304147,0.3787878788,0.5070754717,0.5587982833,0.3527054108,0.3483146067,0.4812463935,0.4470046083,0.5416204218,0.2896409157,0.7270531401,0.5933974091,0.5258358663,0.5506692161,0.5454545455,0.3136729223,0.3560606061,0.1538461538,0.5566037736,0.6898734177,0.3901192504,0.4339622642,0.7,0.4181213633,0.404040404,0.6,0.1947565543,0.1973684211,0.3639514731,0.3205128205,0.4022988506,0.1216216216,0.4023668639,0.3298969072,0.8125,0.9655172414,0.07407407407,0.9355581128,0.1036414566,0.7909090909,1,0.9689265537,0.7257525084,0.5050359712,0.6129807692,0.4019933555,0.6916666667,0.5688073394,0.2211981567,0.1818181818,0.8419811321,0.6454935622,1,0.7258426966,0.9861511829,0.8917050691,0.9067702553,0.4982773141,0.8115942029,0.7321353949,0.3525835866,0.2724665392,0.9090909091,0.436997319,0.3106060606,0.3846153846,0.6902515723,0.5696202532,0.4531516184,0.2452830189,0.75,0.821280133,0.6195286195,0.8,0.4007490637,0.3421052632,0.7590987868,0.5833333333,0.6436781609,0.3040540541,0.5088757396,0.2577319588,
0.8125,0.9655172414,0.07407407407,0.9355581128,0.1036414566,0.7909090909,1,0.9689265537,0.7257525084,0.5050359712,0.6129807692,0.4019933555,0.6916666667,0.5688073394,0.2211981567,0.1818181818,0.8419811321,0.6454935622,1,0.7258426966,0.9861511829,0.8917050691,0.9067702553,0.4982773141,0.8115942029,0.7321353949,0.3525835866,0.2724665392,0.9090909091,0.436997319,0.3106060606,0.3846153846,0.6902515723,0.5696202532,0.4531516184,0.2452830189,0.75,0.821280133,0.6195286195,0.8,0.4007490637,0.3421052632,0.7590987868,0.5833333333,0.6436781609,0.3040540541,0.5088757396,0.2577319588,0.25,0.7931034483,0.1111111111,0.8791714614,0.03361344538,0.8848484848,0.4435879467,0.5480225989,0.3913043478,0.4028776978,0.3245192308,0.3222591362,0.4833333333,0.3853211009,0.3502304147,0.3787878788,0.5070754717,0.5587982833,0.3527054108,0.3483146067,0.4812463935,0.4470046083,0.5416204218,0.2896409157,0.7270531401,0.5933974091,0.5258358663,0.5506692161,0.5454545455,0.3136729223,0.3560606061,0.1538461538,0.5566037736,0.6898734177,0.3901192504,0.4339622642,0.7,0.4181213633,0.404040404,0.6,0.1947565543,0.1973684211,0.3639514731,0.3205128205,0.4022988506,0.1216216216,0.4023668639,0.3298969072,1
0.375,0.6896551724,0.3333333333,0.6881472957,0.07843137255,0.8060606061,0.6250875964,0.5847457627,0.381270903,0.4589928058,0.3822115385,0.7508305648,0.275,0.3394495413,0.4930875576,0.4696969697,0.5353773585,0.3802575107,0.6112224449,0.6662921348,0.4962492787,0.3502304147,0.5460599334,0.1038205344,0.7270531401,0.6193063101,0.7781155015,0.6998087954,0.8181818182,0.7399463807,0.6060606061,0.8461538462,0.7059748428,0.6518987342,0.5928449744,0.4591194969,0.65,0.4904405653,0.2861952862,0.7111111111,1,1,0.6741767764,0.1153846154,0.3103448276,0.7432432432,0.674556213,0.618556701,0.6875,0.6206896552,0.3703703704,0.6398158803,0.1960784314,0.6848484848,0.4246671338,0.3983050847,0.3779264214,0.4460431655,0.5048076923,0.6245847176,0.4333333333,0.5229357798,0.2811059908,0.2727272727,0.3018867925,0.1811158798,0.4549098196,0.4730337079,0.4887478361,0.3686635945,0.371809101,0.4243166679,0.3816425121,0.4174676139,0.4832826748,0.4464627151,0.7272727273,0.5764075067,0.5075757576,0.6153846154,0.3977987421,0.3417721519,0.4275979557,0.3396226415,0.5,0.4231088944,0.2693602694,0.5777777778,0.6367041199,0.6447368421,0.3067590988,0.2179487179,0.3333333333,0.6013513514,0.6331360947,0.5463917526,
0.6875,0.6206896552,0.3703703704,0.6398158803,0.1960784314,0.6848484848,0.4246671338,0.3983050847,0.3779264214,0.4460431655,0.5048076923,0.6245847176,0.4333333333,0.5229357798,0.2811059908,0.2727272727,0.3018867925,0.1811158798,0.4549098196,0.4730337079,0.4887478361,0.3686635945,0.371809101,0.4243166679,0.3816425121,0.4174676139,0.4832826748,0.4464627151,0.7272727273,0.5764075067,0.5075757576,0.6153846154,0.3977987421,0.3417721519,0.4275979557,0.3396226415,0.5,0.4231088944,0.2693602694,0.5777777778,0.6367041199,0.6447368421,0.3067590988,0.2179487179,0.3333333333,0.6013513514,0.6331360947,0.5463917526,0.375,0.6896551724,0.3333333333,0.6881472957,0.07843137255,0.8060606061,0.6250875964,0.5847457627,0.381270903,0.4589928058,0.3822115385,0.7508305648,0.275,0.3394495413,0.4930875576,0.4696969697,0.5353773585,0.3802575107,0.6112224449,0.6662921348,0.4962492787,0.3502304147,0.5460599334,0.1038205344,0.7270531401,0.6193063101,0.7781155015,0.6998087954,0.8181818182,0.7399463807,0.6060606061,0.8461538462,0.7059748428,0.6518987342,0.5928449744,0.4591194969,0.65,0.4904405653,0.2861952862,0.7111111111,1,1,0.6741767764,0.1153846154,0.3103448276,0.7432432432,0.674556213,0.618556701,1
0.1875,0.7586206897,0.1851851852,0.8112773303,0.04201680672,0.8575757576,0.470217239,0.5169491525,0.3444816054,0.4287769784,0.1971153846,0.0365448505,0.6166666667,0.1926605505,0.2304147465,0.2272727273,0.4764150943,0.4489270386,0.4368737475,0.5123595506,0.4120023081,0.5253456221,0.4983351831,0.5079243549,0.5893719807,0.6598412035,0.4407294833,0.4321223709,0.6363636364,0.4396782842,0.4318181818,0.2307692308,0.4921383648,0.5253164557,0.4599659284,0.4465408805,0.55,0.4621778886,0.3872053872,0.6,0.2434456929,0.2368421053,0.2686308492,0.391025641,0.3218390805,0.1936936937,0.6331360947,0,0.875,0.724137931,0.3333333333,0.6985040276,0.3865546218,0.5606060606,0.746320953,0.6694915254,0.7859531773,0.6877697842,0.7764423077,0.4318936877,0.8083333333,0.752293578,0.4055299539,0.3636363636,0.7948113208,0.5948497854,0.7715430862,0.6876404494,0.705135603,0.7235023041,0.7869034406,0.4006584488,0.4347826087,0.4646886753,0.4772036474,0.3871892925,0.9090909091,0.3538873995,0.2424242424,0.03846153846,0.7232704403,0.6075949367,0.5655877342,0.3647798742,0.65,0.6442227764,0.4074074074,0.6888888889,0.4232209738,0.3552631579,0.4766031196,0.4615384615,0.7011494253,0.2477477477,0.449704142,0.2886597938,
0.875,0.724137931,0.3333333333,0.6985040276,0.3865546218,0.5606060606,0.746320953,0.6694915254,0.7859531773,0.6877697842,0.7764423077,0.4318936877,0.8083333333,0.752293578,0.4055299539,0.3636363636,0.7948113208,0.5948497854,0.7715430862,0.6876404494,0.705135603,0.7235023041,0.7869034406,0.4006584488,0.4347826087,0.4646886753,0.4772036474,0.3871892925,0.9090909091,0.3538873995,0.2424242424,0.03846153846,0.7232704403,0.6075949367,0.5655877342,0.3647798742,0.65,0.6442227764,0.4074074074,0.6888888889,0.4232209738,0.3552631579,0.4766031196,0.4615384615,0.7011494253,0.2477477477,0.449704142,0.2886597938,0.1875,0.7586206897,0.1851851852,0.8112773303,0.04201680672,0.8575757576,0.470217239,0.5169491525,0.3444816054,0.4287769784,0.1971153846,0.0365448505,0.6166666667,0.1926605505,0.2304147465,0.2272727273,0.4764150943,0.4489270386,0.4368737475,0.5123595506,0.4120023081,0.5253456221,0.4983351831,0.5079243549,0.5893719807,0.6598412035,0.4407294833,0.4321223709,0.6363636364,0.4396782842,0.4318181818,0.2307692308,0.4921383648,0.5253164557,0.4599659284,0.4465408805,0.55,0.4621778886,0.3872053872,0.6,0.2434456929,0.2368421053,0.2686308492,0.391025641,0.3218390805,0.1936936937,0.6331360947,0,1
0.4375,0.8275862069,0.1851851852,0.8273878021,0.106442577,0.7848484848,0.6124737211,0.5706214689,0.397993311,0.381294964,0.4975961538,0.4750830565,0.525,0.4770642202,0.5115207373,0.4848484848,0.7995283019,0.6712446352,0.6593186373,0.6584269663,0.576457011,0.5506912442,0.782463929,0.1215833397,0.6256038647,0.3409945675,0.7598784195,0.6826003824,0.8181818182,0.4101876676,0.3257575758,0.1538461538,0.8726415094,0.8607594937,0.534923339,0.3962264151,0.85,0.5552784705,0.367003367,0.6444444444,0.2621722846,0.2105263158,0.4471403813,0.4807692308,0.3333333333,0.1463963964,0.349112426,0.3608247423,0.625,0.724137931,0.2962962963,0.7226697353,0.1428571429,0.7363636364,0.6643307638,0.6327683616,0.4648829431,0.4661870504,0.4855769231,0.2093023256,0.7583333333,0.4587155963,0.2764976959,0.2424242424,0.3867924528,0.2163090129,0.7074148297,0.6033707865,0.7166762839,0.7764976959,0.6481687014,0.7092106271,0.4927536232,0.665273715,0.3191489362,0.2629063098,0.8181818182,0.3512064343,0.2727272727,0.2692307692,0.3694968553,0.246835443,0.5689948893,0.4339622642,0.35,0.6957605985,0.5387205387,0.5777777778,0.7078651685,0.6842105263,0.5320623917,0.5769230769,0.4022988506,0.4279279279,0.7159763314,0.1134020619,
0.625,0.724137931,0.2962962963,0.7226697353,0.1428571429,0.7363636364,0.6643307638,0.6327683616,0.4648829431,0.4661870504,0.4855769231,0.2093023256,0.7583333333,0.4587155963,0.2764976959,0.2424242424,0.3867924528,0.2163090129,0.7074148297,0.6033707865,0.7166762839,0.7764976959,0.6481687014,0.7092106271,0.4927536232,0.665273715,0.3191489362,0.2629063098,0.8181818182,0.3512064343,0.2727272727,0.2692307692,0.3694968553,0.246835443,0.5689948893,0.4339622642,0.35,0.6957605985,0.5387205387,0.5777777778,0.7078651685,0.6842105263,0.5320623917,0.5769230769,0.4022988506,0.4279279279,0.7159763314,0.1134020619,0.4375,0.8275862069,0.1851851852,0.8273878021,0.106442577,0.7848484848,0.6124737211,0.5706214689,0.397993311,0.381294964,0.4975961538,0.4750830565,0.525,0.4770642202,0.5115207373,0.4848484848,0.7995283019,0.6712446352,0.6593186373,0.6584269663,0.576457011,0.5506912442,0.782463929,0.1215833397,0.6256038647,0.3409945675,0.7598784195,0.6826003824,0.8181818182,0.4101876676,0.3257575758,0.1538461538,0.8726415094,0.8607594937,0.534923339,0.3962264151,0.85,0.5552784705,0.367003367,0.6444444444,0.2621722846,0.2105263158,0.4471403813,0.4807692308,0.3333333333,0.1463963964,0.349112426,0.3608247423,1
0.125,0.8620689655,0.1111111111,0.8918296893,0.01680672269,0.9242424242,0.6993693062,0.7429378531,0.5284280936,0.6517985612,0.4951923077,0.4418604651,0.55,0.5137614679,1,1,0.6721698113,0.6025751073,0.6753507014,0.7505617978,0.4933641085,0.4216589862,0.6448390677,0.09003904755,0.7198067633,0.6205599666,0.7781155015,0.7361376673,0.7272727273,0.6193029491,0.5454545455,0.1923076923,0.7971698113,0.8417721519,0.6235093697,0.5660377358,0.7,0.5303408146,0.404040404,0.7555555556,0.6816479401,0.6973684211,0.4298093588,0.3205128205,0.4942528736,0.4864864865,0.6390532544,0.3711340206,0.9375,0.6551724138,0.2962962963,0.6996547756,0.4453781513,0.5303030303,0.5402943238,0.6073446328,0.6254180602,0.5539568345,0.4519230769,0.5215946844,0.45,0.504587156,0.2488479263,0.2424242424,0.5966981132,0.5896995708,0.5250501002,0.4146067416,0.6809001731,0.4769585253,0.5904550499,0.2685093025,0.461352657,0.4053489344,0.4741641337,0.4665391969,0.6363636364,0.2037533512,0.2121212121,0.1923076923,0.5896226415,0.6518987342,0.32879046,0.2893081761,0.75,0.4688279302,0.3973063973,0.6666666667,0.3483146067,0.3552631579,0.6741767764,0.4423076923,0.632183908,0.231981982,0.3846153846,0.4948453608,
0.9375,0.6551724138,0.2962962963,0.6996547756,0.4453781513,0.5303030303,0.5402943238,0.6073446328,0.6254180602,0.5539568345,0.4519230769,0.5215946844,0.45,0.504587156,0.2488479263,0.2424242424,0.5966981132,0.5896995708,0.5250501002,0.4146067416,0.6809001731,0.4769585253,0.5904550499,0.2685093025,0.461352657,0.4053489344,0.4741641337,0.4665391969,0.6363636364,0.2037533512,0.2121212121,0.1923076923,0.5896226415,0.6518987342,0.32879046,0.2893081761,0.75,0.4688279302,0.3973063973,0.6666666667,0.3483146067,0.3552631579,0.6741767764,0.4423076923,0.632183908,0.231981982,0.3846153846,0.4948453608,0.125,0.8620689655,0.1111111111,0.8918296893,0.01680672269,0.9242424242,0.6993693062,0.7429378531,0.5284280936,0.6517985612,0.4951923077,0.4418604651,0.55,0.5137614679,1,1,0.6721698113,0.6025751073,0.6753507014,0.7505617978,0.4933641085,0.4216589862,0.6448390677,0.09003904755,0.7198067633,0.6205599666,0.7781155015,0.7361376673,0.7272727273,0.6193029491,0.5454545455,0.1923076923,0.7971698113,0.8417721519,0.6235093697,0.5660377358,0.7,0.5303408146,0.404040404,0.7555555556,0.6816479401,0.6973684211,0.4298093588,0.3205128205,0.4942528736,0.4864864865,0.6390532544,0.3711340206,1
