S1,W1,L1,WINPCT1,RPI1,RPIRATE1,PTS1,PPG1,3FG1,3FGA1,AST1,TO1,ASTTORATIO1,APG1,BLKS1,BKPG1,DREBS1,DRPG1,FGM1,FGA1,FGPCT1,OPPFG1,OPPFGA1,OPPFGPCT1,FTA1,FTPCT1,OREBS1,ORPG1,GM1,FOULS1,PFPG1,DQ1,REB1,RPG1,OPPREB1,OPPRPG1,REBMAR1,OPPPTS1,OPPPPG1,SCRMAR1,ST1,STPG1,OPP3FGA1,OPP3FGPCT1,3PG1,OPPTO1,TORATIO1,TOPG1,S2,W2,L2,WINPCT2,RPI2,RPIRATE2,PTS2,PPG2,3FG2,3FGA2,AST2,TO2,ASTTORATIO2,APG2,BLKS2,BKPG2,DREBS2,DRPG2,FGM2,FGA2,FGPCT2,OPPFG2,OPPFGA2,OPPFGPCT2,FTA2,FTPCT2,OREBS2,ORPG2,GM2,FOULS2,PFPG2,DQ2,REB2,RPG2,OPPREB2,OPPRPG2,REBMAR2,OPPPTS2,OPPPPG2,SCRMAR2,ST2,STPG2,OPP3FGA2,OPP3FGPCT2,3PG2,OPPTO2,TORATIO2,TOPG2,T1RESULT
0.1875,0.8056,0.1429,0.8754,0.0426,0.8495,0.8823,1,0.7003,0.5632,1,0.4269,1,1,0.6737,0.6269,0.7391,0.8275,0.9654,0.7524,0.9777,0.7794,0.9388,0.4072,0.3186,0.6923,0.4046,0.3902,0.6667,0.3705,0.3008,0.2609,0.6473,0.6791,0.5747,0.3739,0.642,0.7129,0.5579,0.8148,0.4013,0.3614,0.6697,0.641,0.6476,0.4194,0.5385,0.3519,0.125,0.8333,0.1786,0.8545,0.0085,0.9247,0.8782,0.8704,0.4632,0.4459,0.6593,0.5387,0.5931,0.5588,0.7161,0.6269,0.7375,0.7014,0.8603,0.8125,0.7039,0.7408,0.883,0.4192,0.7854,0.5427,0.668,0.631,0.8,0.675,0.5203,0.2391,0.7694,0.7395,0.6871,0.3829,0.6831,0.7107,0.4653,0.7952,0.4582,0.3735,0.5632,0.2628,0.381,0.641,0.6795,0.3981,0
0.125,0.8333,0.1786,0.8545,0.0085,0.9247,0.8782,0.8704,0.4632,0.4459,0.6593,0.5387,0.5931,0.5588,0.7161,0.6269,0.7375,0.7014,0.8603,0.8125,0.7039,0.7408,0.883,0.4192,0.7854,0.5427,0.668,0.631,0.8,0.675,0.5203,0.2391,0.7694,0.7395,0.6871,0.3829,0.6831,0.7107,0.4653,0.7952,0.4582,0.3735,0.5632,0.2628,0.381,0.641,0.6795,0.3981,0.1875,0.8056,0.1429,0.8754,0.0426,0.8495,0.8823,1,0.7003,0.5632,1,0.4269,1,1,0.6737,0.6269,0.7391,0.8275,0.9654,0.7524,0.9777,0.7794,0.9388,0.4072,0.3186,0.6923,0.4046,0.3902,0.6667,0.3705,0.3008,0.2609,0.6473,0.6791,0.5747,0.3739,0.642,0.7129,0.5579,0.8148,0.4013,0.3614,0.6697,0.641,0.6476,0.4194,0.5385,0.3519,1
0.25,0.6944,0.2857,0.753,0.0256,0.8925,0.6627,0.6852,0.4932,0.4661,0.4139,0.5043,0.4069,0.3456,0.5932,0.5522,0.5453,0.5476,0.61,0.5934,0.5754,0.5018,0.6697,0.3353,0.6164,0.6538,0.556,0.5623,0.6667,0.5477,0.4797,0.2174,0.5979,0.614,0.5946,0.3919,0.5679,0.4807,0.3495,0.7516,0.5987,0.5542,0.4066,0.2564,0.4476,0.6245,0.6923,0.4259,0.4375,0.6667,0.3571,0.7012,0.1193,0.75,0.6121,0.5582,0.4114,0.4247,0.4432,0.6447,0.3517,0.3529,0.4661,0.403,0.4859,0.4076,0.5685,0.6559,0.4078,0.3915,0.577,0.2814,0.6476,0.5214,0.6556,0.6455,0.7333,0.75,0.6341,0.4565,0.6076,0.5767,0.6501,0.3964,0.535,0.495,0.3194,0.6754,0.6555,0.5904,0.4566,0.2436,0.3524,0.8022,0.7692,0.5185,0
0.4375,0.6667,0.3571,0.7012,0.1193,0.75,0.6121,0.5582,0.4114,0.4247,0.4432,0.6447,0.3517,0.3529,0.4661,0.403,0.4859,0.4076,0.5685,0.6559,0.4078,0.3915,0.577,0.2814,0.6476,0.5214,0.6556,0.6455,0.7333,0.75,0.6341,0.4565,0.6076,0.5767,0.6501,0.3964,0.535,0.495,0.3194,0.6754,0.6555,0.5904,0.4566,0.2436,0.3524,0.8022,0.7692,0.5185,0.25,0.6944,0.2857,0.753,0.0256,0.8925,0.6627,0.6852,0.4932,0.4661,0.4139,0.5043,0.4069,0.3456,0.5932,0.5522,0.5453,0.5476,0.61,0.5934,0.5754,0.5018,0.6697,0.3353,0.6164,0.6538,0.556,0.5623,0.6667,0.5477,0.4797,0.2174,0.5979,0.614,0.5946,0.3919,0.5679,0.4807,0.3495,0.7516,0.5987,0.5542,0.4066,0.2564,0.4476,0.6245,0.6923,0.4259,1
0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,0.6875,0.6111,0.4643,0.6229,0.1023,0.7661,0.6791,0.5979,0.4632,0.4651,0.6136,0.639,0.4897,0.5074,0.2881,0.2239,0.6188,0.5386,0.6487,0.6163,0.6145,0.7132,0.7345,0.5749,0.6567,0.4786,0.6286,0.5886,0.8,0.6591,0.5041,0.2391,0.6773,0.6233,0.4808,0.2117,0.7407,0.7071,0.4606,0.5752,0.4548,0.3735,0.6671,0.4423,0.381,0.4762,0.4679,0.4815,1
0.6875,0.6111,0.4643,0.6229,0.1023,0.7661,0.6791,0.5979,0.4632,0.4651,0.6136,0.639,0.4897,0.5074,0.2881,0.2239,0.6188,0.5386,0.6487,0.6163,0.6145,0.7132,0.7345,0.5749,0.6567,0.4786,0.6286,0.5886,0.8,0.6591,0.5041,0.2391,0.6773,0.6233,0.4808,0.2117,0.7407,0.7071,0.4606,0.5752,0.4548,0.3735,0.6671,0.4423,0.381,0.4762,0.4679,0.4815,0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,0
0.0625,0.8056,0.1429,0.8754,0.0057,0.9301,0.7605,0.8254,0.6022,0.4772,0.6575,0.5759,0.5655,0.6176,0.5508,0.5075,0.6172,0.6517,0.7732,0.6519,0.7877,0.6397,0.7849,0.3952,0.5358,0.4359,0.5809,0.5903,0.6667,0.5,0.4309,0.3696,0.6541,0.6884,0.5491,0.3514,0.6708,0.6193,0.4745,0.7495,0.5284,0.4819,0.5434,0.5833,0.5524,0.5293,0.5577,0.4907,0.1875,0.8611,0.1786,0.8589,0.0227,0.8952,0.8019,0.7116,0.6458,0.5713,0.7125,0.5702,0.6138,0.5809,0.9153,0.791,0.6984,0.5924,0.8008,0.7128,0.7486,0.6544,0.8848,0.2934,0.5332,0.5812,0.5477,0.4775,0.8667,0.4409,0.2683,0.1957,0.689,0.5907,0.5946,0.2703,0.6626,0.6029,0.3333,0.7887,0.5385,0.4337,0.7013,0.3077,0.5333,0.5879,0.609,0.3889,0
0.1875,0.8611,0.1786,0.8589,0.0227,0.8952,0.8019,0.7116,0.6458,0.5713,0.7125,0.5702,0.6138,0.5809,0.9153,0.791,0.6984,0.5924,0.8008,0.7128,0.7486,0.6544,0.8848,0.2934,0.5332,0.5812,0.5477,0.4775,0.8667,0.4409,0.2683,0.1957,0.689,0.5907,0.5946,0.2703,0.6626,0.6029,0.3333,0.7887,0.5385,0.4337,0.7013,0.3077,0.5333,0.5879,0.609,0.3889,0.0625,0.8056,0.1429,0.8754,0.0057,0.9301,0.7605,0.8254,0.6022,0.4772,0.6575,0.5759,0.5655,0.6176,0.5508,0.5075,0.6172,0.6517,0.7732,0.6519,0.7877,0.6397,0.7849,0.3952,0.5358,0.4359,0.5809,0.5903,0.6667,0.5,0.4309,0.3696,0.6541,0.6884,0.5491,0.3514,0.6708,0.6193,0.4745,0.7495,0.5284,0.4819,0.5434,0.5833,0.5524,0.5293,0.5577,0.4907,1
0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0.125,0.8333,0.1786,0.8545,0.0085,0.9247,0.8782,0.8704,0.4632,0.4459,0.6593,0.5387,0.5931,0.5588,0.7161,0.6269,0.7375,0.7014,0.8603,0.8125,0.7039,0.7408,0.883,0.4192,0.7854,0.5427,0.668,0.631,0.8,0.675,0.5203,0.2391,0.7694,0.7395,0.6871,0.3829,0.6831,0.7107,0.4653,0.7952,0.4582,0.3735,0.5632,0.2628,0.381,0.641,0.6795,0.3981,1
0.125,0.8333,0.1786,0.8545,0.0085,0.9247,0.8782,0.8704,0.4632,0.4459,0.6593,0.5387,0.5931,0.5588,0.7161,0.6269,0.7375,0.7014,0.8603,0.8125,0.7039,0.7408,0.883,0.4192,0.7854,0.5427,0.668,0.631,0.8,0.675,0.5203,0.2391,0.7694,0.7395,0.6871,0.3829,0.6831,0.7107,0.4653,0.7952,0.4582,0.3735,0.5632,0.2628,0.381,0.641,0.6795,0.3981,0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0
0.4375,0.6667,0.3571,0.7012,0.1193,0.75,0.6121,0.5582,0.4114,0.4247,0.4432,0.6447,0.3517,0.3529,0.4661,0.403,0.4859,0.4076,0.5685,0.6559,0.4078,0.3915,0.577,0.2814,0.6476,0.5214,0.6556,0.6455,0.7333,0.75,0.6341,0.4565,0.6076,0.5767,0.6501,0.3964,0.535,0.495,0.3194,0.6754,0.6555,0.5904,0.4566,0.2436,0.3524,0.8022,0.7692,0.5185,0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,0
0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,0.4375,0.6667,0.3571,0.7012,0.1193,0.75,0.6121,0.5582,0.4114,0.4247,0.4432,0.6447,0.3517,0.3529,0.4661,0.403,0.4859,0.4076,0.5685,0.6559,0.4078,0.3915,0.577,0.2814,0.6476,0.5214,0.6556,0.6455,0.7333,0.75,0.6341,0.4565,0.6076,0.5767,0.6501,0.3964,0.535,0.495,0.3194,0.6754,0.6555,0.5904,0.4566,0.2436,0.3524,0.8022,0.7692,0.5185,1
0.1875,0.8611,0.1786,0.8589,0.0227,0.8952,0.8019,0.7116,0.6458,0.5713,0.7125,0.5702,0.6138,0.5809,0.9153,0.791,0.6984,0.5924,0.8008,0.7128,0.7486,0.6544,0.8848,0.2934,0.5332,0.5812,0.5477,0.4775,0.8667,0.4409,0.2683,0.1957,0.689,0.5907,0.5946,0.2703,0.6626,0.6029,0.3333,0.7887,0.5385,0.4337,0.7013,0.3077,0.5333,0.5879,0.609,0.3889,0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0
0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0.1875,0.8611,0.1786,0.8589,0.0227,0.8952,0.8019,0.7116,0.6458,0.5713,0.7125,0.5702,0.6138,0.5809,0.9153,0.791,0.6984,0.5924,0.8008,0.7128,0.7486,0.6544,0.8848,0.2934,0.5332,0.5812,0.5477,0.4775,0.8667,0.4409,0.2683,0.1957,0.689,0.5907,0.5946,0.2703,0.6626,0.6029,0.3333,0.7887,0.5385,0.4337,0.7013,0.3077,0.5333,0.5879,0.609,0.3889,1
0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0
0.0625,0.8611,0.2143,0.8357,0.0114,0.9086,0.956,0.8571,0.5068,0.4884,0.9103,0.6246,0.7379,0.7574,0.4534,0.3582,0.8594,0.7494,0.9876,1,0.6648,0.7463,0.9442,0.3533,0.7009,0.5342,1,0.9177,0.9333,0.6614,0.4309,0.2609,1,0.9209,0.5818,0.2207,0.9959,0.7879,0.4444,0.8039,0.6388,0.506,0.7882,0.4808,0.3905,0.641,0.6218,0.4074,0.0625,0.9722,0.0357,0.9724,0.0199,0.9059,0.8767,0.8095,0.515,0.4388,0.6777,0.553,0.6,0.5515,0.6398,0.5373,1,0.9951,0.8811,0.7215,0.8771,0.5496,0.964,0.0659,0.6671,0.6026,0.4772,0.4037,0.8667,0.5477,0.3659,0.3261,0.843,0.7814,0.6586,0.3198,0.7819,0.4836,0.2338,0.963,0.5786,0.4699,0.5658,0.1603,0.4095,0.5092,0.5449,0.3796,1
0.5625,0.6389,0.3929,0.6714,0.1392,0.7177,0.5737,0.5053,0.4278,0.4348,0.522,0.4814,0.5172,0.4412,0.3305,0.2836,0.4109,0.3027,0.5878,0.519,0.648,0.489,0.586,0.4251,0.3992,0.6752,0.3237,0.2791,0.7333,0.5977,0.4878,0.3478,0.406,0.3163,0.5875,0.3423,0.3498,0.5407,0.3611,0.5926,0.6756,0.6024,0.5934,0.4167,0.3714,0.6209,0.6987,0.3704,0.3125,0.6667,0.3571,0.7012,0.0256,0.8468,0.6812,0.6561,0.267,0.2336,0.4835,0.6476,0.3862,0.3971,0.6102,0.5522,0.6531,0.6436,0.6722,0.5902,0.6983,0.6048,0.8227,0.2994,0.7191,0.5214,0.6079,0.5929,0.7333,0.6386,0.5285,0.3261,0.689,0.6837,0.5562,0.3153,0.6996,0.6271,0.4352,0.6449,0.388,0.3253,0.8092,0.2308,0.219,0.4432,0.4295,0.5185,1
0.3125,0.6667,0.3571,0.7012,0.0256,0.8468,0.6812,0.6561,0.267,0.2336,0.4835,0.6476,0.3862,0.3971,0.6102,0.5522,0.6531,0.6436,0.6722,0.5902,0.6983,0.6048,0.8227,0.2994,0.7191,0.5214,0.6079,0.5929,0.7333,0.6386,0.5285,0.3261,0.689,0.6837,0.5562,0.3153,0.6996,0.6271,0.4352,0.6449,0.388,0.3253,0.8092,0.2308,0.219,0.4432,0.4295,0.5185,0.5625,0.6389,0.3929,0.6714,0.1392,0.7177,0.5737,0.5053,0.4278,0.4348,0.522,0.4814,0.5172,0.4412,0.3305,0.2836,0.4109,0.3027,0.5878,0.519,0.648,0.489,0.586,0.4251,0.3992,0.6752,0.3237,0.2791,0.7333,0.5977,0.4878,0.3478,0.406,0.3163,0.5875,0.3423,0.3498,0.5407,0.3611,0.5926,0.6756,0.6024,0.5934,0.4167,0.3714,0.6209,0.6987,0.3704,0
0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,0.4375,0.75,0.25,0.7905,0.0455,0.828,0.7912,0.8095,0.7003,0.5956,0.6832,0.2923,0.8414,0.6176,0.5,0.4478,0.6328,0.6143,0.7427,0.6875,0.6816,0.7316,0.8281,0.4731,0.5657,0.7137,0.4025,0.3656,0.7333,0.4795,0.374,0.3696,0.5804,0.5442,0.7098,0.4459,0.4568,0.7014,0.5023,0.7102,0.4615,0.3976,0.6947,0.3333,0.6286,0.5128,0.7115,0.2037,1
0.4375,0.75,0.25,0.7905,0.0455,0.828,0.7912,0.8095,0.7003,0.5956,0.6832,0.2923,0.8414,0.6176,0.5,0.4478,0.6328,0.6143,0.7427,0.6875,0.6816,0.7316,0.8281,0.4731,0.5657,0.7137,0.4025,0.3656,0.7333,0.4795,0.374,0.3696,0.5804,0.5442,0.7098,0.4459,0.4568,0.7014,0.5023,0.7102,0.4615,0.3976,0.6947,0.3333,0.6286,0.5128,0.7115,0.2037,0.6875,0.8333,0.1786,0.8545,0.0625,0.793,0.6203,0.5185,0.4905,0.3893,0.6758,0.6218,0.5517,0.5735,0.2458,0.194,0.6469,0.5777,0.668,0.4699,0.8939,0.5533,0.7111,0.3593,0.3238,0.6368,0.1867,0.1128,0.8,0.2432,0.1138,0,0.4884,0.3814,0.441,0.1802,0.5597,0.4686,0.2593,0.7015,0.4983,0.4096,0.5868,0.3718,0.4095,0.5311,0.5256,0.463,0
0.5625,0.5833,0.3929,0.6505,0.1506,0.7097,0.6627,0.7434,0.4796,0.4712,0.5458,0.5759,0.4759,0.5221,0.6525,0.6269,0.5547,0.6208,0.6667,0.5981,0.676,0.5717,0.721,0.3772,0.5319,0.4915,0.5187,0.5462,0.6,0.5273,0.5041,0.2609,0.5862,0.6465,0.5405,0.3874,0.6008,0.5929,0.4977,0.6601,0.4983,0.4819,0.6079,0.5769,0.4571,0.5513,0.5769,0.5185,0.25,0.8333,0.1429,0.8798,0.0568,0.8011,0.8096,0.8333,0.6294,0.5824,0.6209,0.4728,0.6069,0.5441,0.4322,0.3731,0.7703,0.808,0.8479,0.7057,0.8436,0.5772,0.7651,0.3293,0.4525,0.5641,0.5498,0.5284,0.7333,0.4795,0.374,0.3043,0.7345,0.7442,0.4395,0.2162,0.8436,0.56,0.3773,0.8475,0.4749,0.4096,0.575,0.5449,0.5619,0.478,0.5641,0.3704,1
0.25,0.8333,0.1429,0.8798,0.0568,0.8011,0.8096,0.8333,0.6294,0.5824,0.6209,0.4728,0.6069,0.5441,0.4322,0.3731,0.7703,0.808,0.8479,0.7057,0.8436,0.5772,0.7651,0.3293,0.4525,0.5641,0.5498,0.5284,0.7333,0.4795,0.374,0.3043,0.7345,0.7442,0.4395,0.2162,0.8436,0.56,0.3773,0.8475,0.4749,0.4096,0.575,0.5449,0.5619,0.478,0.5641,0.3704,0.5625,0.5833,0.3929,0.6505,0.1506,0.7097,0.6627,0.7434,0.4796,0.4712,0.5458,0.5759,0.4759,0.5221,0.6525,0.6269,0.5547,0.6208,0.6667,0.5981,0.676,0.5717,0.721,0.3772,0.5319,0.4915,0.5187,0.5462,0.6,0.5273,0.5041,0.2609,0.5862,0.6465,0.5405,0.3874,0.6008,0.5929,0.4977,0.6601,0.4983,0.4819,0.6079,0.5769,0.4571,0.5513,0.5769,0.5185,0
0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0.4375,0.5556,0.4286,0.6196,0.0795,0.7796,0.5742,0.6138,0.3624,0.3883,0.5733,0.6332,0.4621,0.5588,0.75,0.7313,0.7016,0.8397,0.6418,0.5941,0.6313,0.5809,0.775,0.3174,0.3927,0.3632,0.5892,0.6285,0.6,0.3477,0.3171,0.087,0.7103,0.814,0.5334,0.3784,0.7572,0.5329,0.4421,0.6057,0.3278,0.3012,0.6342,0.391,0.3429,0.3352,0.3269,0.5741,1
0.4375,0.5556,0.4286,0.6196,0.0795,0.7796,0.5742,0.6138,0.3624,0.3883,0.5733,0.6332,0.4621,0.5588,0.75,0.7313,0.7016,0.8397,0.6418,0.5941,0.6313,0.5809,0.775,0.3174,0.3927,0.3632,0.5892,0.6285,0.6,0.3477,0.3171,0.087,0.7103,0.814,0.5334,0.3784,0.7572,0.5329,0.4421,0.6057,0.3278,0.3012,0.6342,0.391,0.3429,0.3352,0.3269,0.5741,0.1875,0.8611,0.25,0.8137,0.0313,0.8441,0.7728,0.5714,0.7193,0.7037,0.6593,0.3582,0.7448,0.4779,0.3983,0.2985,0.7047,0.4972,0.8022,0.7642,0.676,0.6838,0.8092,0.4311,0.4421,0.3632,0.4087,0.2952,1,0.5068,0.2602,0.1957,0.6279,0.4372,0.7198,0.2928,0.5021,0.625,0.2755,0.7277,0.5652,0.4217,0.4421,0.4038,0.5524,0.6154,0.7436,0.1759,0
0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0.3125,0.6667,0.3571,0.7012,0.0739,0.7876,0.7446,0.7434,0.6131,0.6026,0.6154,0.4756,0.6,0.5441,0.678,0.6119,0.4844,0.406,0.7248,0.7951,0.4972,0.4761,0.5707,0.4311,0.4772,0.812,0.7739,0.7761,0.7333,0.8614,0.7398,0.2826,0.6618,0.6465,0.5974,0.3514,0.6379,0.61,0.4213,0.732,0.699,0.6265,0.55,0.7372,0.5429,0.7637,0.8333,0.3704,1
0.3125,0.6667,0.3571,0.7012,0.0739,0.7876,0.7446,0.7434,0.6131,0.6026,0.6154,0.4756,0.6,0.5441,0.678,0.6119,0.4844,0.406,0.7248,0.7951,0.4972,0.4761,0.5707,0.4311,0.4772,0.812,0.7739,0.7761,0.7333,0.8614,0.7398,0.2826,0.6618,0.6465,0.5974,0.3514,0.6379,0.61,0.4213,0.732,0.699,0.6265,0.55,0.7372,0.5429,0.7637,0.8333,0.3704,0.0625,0.9444,0.1071,0.9184,0.0028,0.9677,1,0.9153,1,0.8524,0.7875,0.4871,0.7448,0.6324,0.5508,0.4478,0.7547,0.6127,0.9793,0.8473,0.8547,0.8309,0.9658,0.4431,0.4434,0.8675,0.4917,0.3986,0.9333,0.5091,0.2927,0.1739,0.6977,0.5581,0.6543,0.2793,0.6214,0.7757,0.4352,0.8606,0.5585,0.4337,0.6816,0.3333,0.819,0.5861,0.6474,0.2963,0
0.1875,0.6944,0.3214,0.731,0.0653,0.793,0.6397,0.5979,0.4223,0.3913,0.5568,0.5731,0.4828,0.4779,0.5339,0.4776,0.5578,0.5094,0.6252,0.5752,0.6313,0.4228,0.6121,0.2814,0.58,0.547,0.5373,0.5148,0.7333,0.5636,0.4553,0.1739,0.5969,0.5628,0.4993,0.2658,0.6379,0.4829,0.3102,0.7168,0.5686,0.506,0.5658,0.3718,0.3619,0.6593,0.6795,0.4537,0.125,0.7778,0.2143,0.8203,0.0227,0.8629,0.7497,0.7513,0.6975,0.5308,0.6832,0.4126,0.7172,0.6176,0.6271,0.5672,0.6359,0.6192,0.7206,0.5759,0.8156,0.6085,0.7822,0.3533,0.4811,0.7137,0.3548,0.313,0.7333,0.3614,0.2602,0.0652,0.5601,0.5163,0.5007,0.2658,0.5967,0.5071,0.331,0.8235,0.398,0.3373,0.5461,0.4295,0.619,0.4634,0.5897,0.3148,1
0.125,0.7778,0.2143,0.8203,0.0227,0.8629,0.7497,0.7513,0.6975,0.5308,0.6832,0.4126,0.7172,0.6176,0.6271,0.5672,0.6359,0.6192,0.7206,0.5759,0.8156,0.6085,0.7822,0.3533,0.4811,0.7137,0.3548,0.313,0.7333,0.3614,0.2602,0.0652,0.5601,0.5163,0.5007,0.2658,0.5967,0.5071,0.331,0.8235,0.398,0.3373,0.5461,0.4295,0.619,0.4634,0.5897,0.3148,0.1875,0.6944,0.3214,0.731,0.0653,0.793,0.6397,0.5979,0.4223,0.3913,0.5568,0.5731,0.4828,0.4779,0.5339,0.4776,0.5578,0.5094,0.6252,0.5752,0.6313,0.4228,0.6121,0.2814,0.58,0.547,0.5373,0.5148,0.7333,0.5636,0.4553,0.1739,0.5969,0.5628,0.4993,0.2658,0.6379,0.4829,0.3102,0.7168,0.5686,0.506,0.5658,0.3718,0.3619,0.6593,0.6795,0.4537,0
